                   -30                       1                       0       -161.988616943359                       0 
      -29.9499165275459                       1                       0        -194.19777983855                       0 
      -29.8998330550918                       1                       0        -226.40694273374                       0 
      -29.8497495826377                       1                       0       -269.133262010168                       0 
      -29.7996661101836                       1                       0       -322.202900372283                       0 
      -29.7495826377295                       1                       0       -375.115841007392                       0 
      -29.6994991652755                       1                       0       -409.381752128793                       0 
      -29.6494156928214                       1                       0       -443.647663250193                       0 
      -29.5993322203673                       1                       0       -468.896638797002                       0 
      -29.5492487479132                       1                       0       -485.568529285055                       0 
      -29.4991652754591                       1                       0       -501.975738932971                       0 
       -29.449081803005                       1                       0       -502.766779012792                       0 
      -29.3989983305509                       1                       0       -503.557819092612                       0 
      -29.3489148580968                       1                       0       -501.711992674559                       0 
      -29.2988313856427                       1                       0       -497.440249078461                       0 
      -29.2487479131886                       1                       0       -493.224972885718                       0 
      -29.1986644407346                       1                       0       -491.211925423802                       0 
      -29.1485809682805                       1                       0       -489.198877961886                       0 
      -29.0984974958264                       1                       0       -488.397601858403                       0 
      -29.0484140233723                       1                       0       -488.674516018723                       0 
      -28.9983305509182                       1                       0       -488.978010123481                       0 
      -28.9482470784641                       1                       0       -490.052322616959                       0 
        -28.89816360601                       1                       0       -491.126635110438                       0 
      -28.8480801335559                       1                       0       -492.199606868381                       0 
      -28.7979966611018                       1                       0       -493.271424970165                       0 
      -28.7479131886477                       1                       0       -494.336650969389                       0 
      -28.6978297161937                       1                       0       -495.250258609727                       0 
      -28.6477462437396                       1                       0       -496.163866250065                       0 
      -28.5976627712855                       1                       0       -497.008543495344                       0 
      -28.5475792988314                       1                       0       -497.795866442443                       0 
      -28.4974958263773                       1                       0       -498.578373012638                       0 
      -28.4474123539232                       1                       0       -499.269368421653                       0 
      -28.3973288814691                       1                       0       -499.960363830668                       0 
       -28.347245409015                       1                       0       -500.613853951328                       0 
      -28.2971619365609                       1                       0       -501.237170644515                       0 
      -28.2470784641068                       1                       0        -501.85728834149                       0 
      -28.1969949916528                       1                       0       -502.425765099629                       0 
      -28.1469115191987                       1                       0       -502.994241857768                       0 
      -28.0968280467446                       1                       0       -503.537868697178                       0 
      -28.0467445742905                       1                       0       -504.062167822021                       0 
      -27.9966611018364                       1                       0        -504.58423503691                       0 
      -27.9465776293823                       1                       0       -505.075055512443                       0 
      -27.8964941569282                       1                       0       -505.565875987975                       0 
      -27.8464106844741                       1                       0       -506.040405579123                       0 
        -27.79632721202                       1                       0       -506.502687279091                       0 
      -27.7462437395659                       1                       0       -506.963072507728                       0 
      -27.6961602671119                       1                       0       -507.400067923264                       0 
      -27.6460767946578                       1                       0         -507.8370633388                       0 
      -27.5959933222037                       1                       0       -508.261835725558                       0 
      -27.5459098497496                       1                       0       -508.677726630974                       0 
      -27.4958263772955                       1                       0        -509.09188022518                       0 
      -27.4457429048414                       1                       0        -509.48692339609                       0 
      -27.3956594323873                       1                       0          -509.881966567                       0 
      -27.3455759599332                       1                       0       -510.265638093519                       0 
      -27.2954924874791                       1                       0       -510.641325273976                       0 
       -27.245409015025                       1                       0       -511.015972309399                       0 
       -27.195325542571                       1                       0       -511.380312453128                       0 
      -27.1452420701169                       1                       0       -511.744652596857                       0 
      -27.0951585976628                       1                       0        -512.10459958492                       0 
      -27.0450751252087                       1                       0       -512.461566600258                       0 
      -26.9949916527546                       1                       0        -512.81778774357                       0 
      -26.9449081803005                       1                       0       -513.167296038645                       0 
      -26.8948247078464                       1                       0        -513.51680433372                       0 
      -26.8447412353923                       1                       0       -513.861658570763                       0 
      -26.7946577629382                       1                       0       -514.203463597369                       0 
      -26.7445742904841                       1                       0       -514.544412909048                       0 
      -26.6944908180301                       1                       0       -514.878319028622                       0 
       -26.644407345576                       1                       0       -515.212225148196                       0 
      -26.5943238731219                       1                       0       -515.540649108377                       0 
      -26.5442404006678                       1                       0       -515.865604763636                       0 
      -26.4941569282137                       1                       0       -516.189501932746                       0 
      -26.4440734557596                       1                       0       -516.505384849587                       0 
      -26.3939899833055                       1                       0       -516.821267766427                       0 
      -26.3439065108514                       1                       0       -517.133537279744                       0 
      -26.2938230383973                       1                       0       -517.443599949297                       0 
      -26.2437395659432                       1                       0       -517.753277455427                       0 
      -26.1936560934892                       1                       0       -518.060258817593                       0 
      -26.1435726210351                       1                       0       -518.367240179759                       0 
       -26.093489148581                       1                       0        -518.67219056908                       0 
      -26.0434056761269                       1                       0       -518.975943894936                       0 
      -25.9933222036728                       1                       0       -519.279182039239                       0 
      -25.9432387312187                       1                       0        -519.57907150345                       0 
      -25.8931552587646                       1                       0       -519.878960967661                       0 
      -25.8430717863105                       1                       0       -520.176262500489                       0 
      -25.7929883138564                       1                       0       -520.472092464492                       0 
      -25.7429048414023                       1                       0       -520.767319617168                       0 
      -25.6928213689482                       1                       0       -521.058894442397                       0 
      -25.6427378964942                       1                       0       -521.350469267627                       0 
      -25.5926544240401                       1                       0       -521.638916932681                       0 
       -25.542570951586                       1                       0       -521.925649703444                       0 
      -25.4924874791319                       1                       0       -522.211648829592                       0 
      -25.4424040066778                       1                       0       -522.493490636249                       0 
      -25.3923205342237                       1                       0       -522.775332442906                       0 
      -25.3422370617696                       1                       0       -523.054630642542                       0 
      -25.2921535893155                       1                       0       -523.332584132734                       0 
      -25.2420701168614                       1                       0       -523.610193013747                       0 
      -25.1919866444073                       1                       0       -523.885970024911                       0 
      -25.1419031719533                       1                       0       -524.161747036076                       0 
      -25.0918196994992                       1                       0       -524.436519565487                       0 
      -25.0417362270451                       1                       0       -524.710780377778                       0 
       -24.991652754591                       1                       0       -524.984747732223                       0 
      -24.9415692821369                       1                       0       -525.257247797436                       0 
      -24.8914858096828                       1                       0       -525.529747862649                       0 
      -24.8414023372287                       1                       0        -525.80093551916                       0 
      -24.7913188647746                       1                       0        -526.07147919873                       0 
      -24.7412353923205                       1                       0        -526.34164199447                       0 
      -24.6911519198664                       1                       0       -526.610009195012                       0 
      -24.6410684474124                       1                       0       -526.878376395555                       0 
      -24.5909849749583                       1                       0       -527.145198968496                       0 
      -24.5409015025042                       1                       0       -527.411291870729                       0 
      -24.4908180300501                       1                       0       -527.676927467817                       0 
       -24.440734557596                       1                       0       -527.940525978356                       0 
      -24.3906510851419                       1                       0       -528.204124488894                       0 
      -24.3405676126878                       1                       0       -528.465907229008                       0 
      -24.2904841402337                       1                       0       -528.726864618929                       0 
      -24.2404006677796                       1                       0       -528.987353291456                       0 
      -24.1903171953255                       1                       0       -529.245865199323                       0 
      -24.1402337228715                       1                       0        -529.50437710719                       0 
      -24.0901502504174                       1                       0       -529.761663828549                       0 
      -24.0400667779633                       1                       0       -530.018414989338                       0 
      -23.9899833055092                       1                       0       -530.274946056742                       0 
      -23.9398998330551                       1                       0       -530.530596750606                       0 
       -23.889816360601                       1                       0       -530.786247444471                       0 
      -23.8397328881469                       1                       0       -531.041243768097                       0 
      -23.7896494156928                       1                       0       -531.295965178781                       0 
      -23.7395659432387                       1                       0       -531.550482799294                       0 
      -23.6894824707846                       1                       0       -531.804226017158                       0 
      -23.6393989983305                       1                       0       -532.057969235021                       0 
      -23.5893155258765                       1                       0       -532.310893522081                       0 
      -23.5392320534224                       1                       0       -532.563487363379                       0 
      -23.4891485809683                       1                       0       -532.815826874544                       0 
      -23.4390651085142                       1                       0       -533.067246884456                       0 
      -23.3889816360601                       1                       0       -533.318666894368                       0 
       -23.338898163606                       1                       0       -533.569152628241                       0 
      -23.2888146911519                       1                       0       -533.819276532665                       0 
      -23.2387312186978                       1                       0        -534.06910331102                       0 
      -23.1886477462437                       1                       0       -534.317906655135                       0 
      -23.1385642737896                       1                       0        -534.56670999925                       0 
      -23.0884808013356                       1                       0       -534.814443444967                       0 
      -23.0383973288815                       1                       0        -535.06177949985                       0 
      -22.9883138564274                       1                       0       -535.308784599495                       0 
      -22.9382303839733                       1                       0       -535.554702274787                       0 
      -22.8881469115192                       1                       0        -535.80061995008                       0 
      -22.8380634390651                       1                       0       -536.045563712144                       0 
       -22.787979966611                       1                       0       -536.290160827127                       0 
      -22.7378964941569                       1                       0       -536.534503815767                       0 
      -22.6878130217028                       1                       0       -536.778049373468                       0 
      -22.6377295492487                       1                       0       -537.021594931168                       0 
      -22.5876460767947                       1                       0       -537.264538594598                       0 
      -22.5375626043406                       1                       0        -537.50727714322                       0 
      -22.4874791318865                       1                       0       -537.749844508099                       0 
      -22.4373956594324                       1                       0       -537.991898321747                       0 
      -22.3873121869783                       1                       0       -538.233952135395                       0 
      -22.3372287145242                       1                       0       -538.475452658728                       0 
      -22.2871452420701                       1                       0        -538.71677282776                       0 
       -22.237061769616                       1                       0       -538.957890836942                       0 
      -22.1869782971619                       1                       0       -539.198428451716                       0 
      -22.1368948247078                       1                       0       -539.438966066491                       0 
      -22.0868113522538                       1                       0       -539.678906983645                       0 
      -22.0367278797997                       1                       0       -539.918662044162                       0 
      -21.9866444073456                       1                       0       -540.158201902259                       0 
      -21.9365609348915                       1                       0       -540.397149953699                       0 
      -21.8864774624374                       1                       0       -540.636098005139                       0 
      -21.8363939899833                       1                       0       -540.874405136491                       0 
      -21.7863105175292                       1                       0       -541.112521724032                       0 
      -21.7362270450751                       1                       0       -541.350416384078                       0 
       -21.686143572621                       1                       0       -541.587725962542                       0 
      -21.6360601001669                       1                       0       -541.825035541006                       0 
      -21.5859766277129                       1                       0       -542.061640107373                       0 
      -21.5358931552588                       1                       0       -542.298044857477                       0 
      -21.4858096828047                       1                       0       -542.534200168412                       0 
      -21.4357262103506                       1                       0       -542.769724544977                       0 
      -21.3856427378965                       1                       0       -543.005248921542                       0 
      -21.3355592654424                       1                       0       -543.240137778459                       0 
      -21.2854757929883                       1                       0       -543.474855145946                       0 
      -21.2353923205342                       1                       0       -543.709351401098                       0 
      -21.1853088480801                       1                       0       -543.943310669149                       0 
       -21.135225375626                       1                       0         -544.1772699372                       0 
       -21.085141903172                       1                       0       -544.410703732295                       0 
      -21.0350584307179                       1                       0       -544.644002720191                       0 
      -20.9849749582638                       1                       0        -544.87712563338                       0 
      -20.9348914858097                       1                       0       -545.109837705583                       0 
      -20.8848080133556                       1                       0       -545.342549777787                       0 
      -20.8347245409015                       1                       0       -545.574809537706                       0 
      -20.7846410684474                       1                       0       -545.806959149037                       0 
      -20.7345575959933                       1                       0       -546.038927794697                       0 
      -20.6844741235392                       1                       0       -546.270490490336                       0 
      -20.6343906510851                       1                       0       -546.502053185974                       0 
      -20.5843071786311                       1                       0        -546.73311914307                       0 
       -20.534223706177                       1                       0       -546.964070468196                       0 
      -20.4841402337229                       1                       0       -547.194828192658                       0 
      -20.4340567612688                       1                       0        -547.42516814727                       0 
      -20.3839732888147                       1                       0       -547.655508101882                       0 
      -20.3338898163606                       1                       0       -547.885346223198                       0 
      -20.2838063439065                       1                       0       -548.115074807296                       0 
      -20.2337228714524                       1                       0       -548.344604695978                       0 
      -20.1836393989983                       1                       0       -548.573721909563                       0 
      -20.1335559265442                       1                       0       -548.802839123148                       0 
      -20.0834724540901                       1                       0       -549.031449408682                       0 
      -20.0333889816361                       1                       0       -549.259955251754                       0 
       -19.983305509182                       1                       0       -549.488249153048                       0 
      -19.9332220367279                       1                       0       -549.716119170786                       0 
      -19.8831385642738                       1                       0       -549.943989188524                       0 
      -19.8330550918197                       1                       0       -550.171388145281                       0 
      -19.7829716193656                       1                       0       -550.398695702147                       0 
      -19.7328881469115                       1                       0       -550.625794374087                       0 
      -19.6828046744574                       1                       0       -550.852490560439                       0 
      -19.6327212020033                       1                       0       -551.079186746791                       0 
      -19.5826377295492                       1                       0       -551.305365815585                       0 
      -19.5325542570952                       1                       0       -551.531450631423                       0 
      -19.4824707846411                       1                       0       -551.757355704331                       0 
       -19.432387312187                       1                       0       -551.982926968939                       0 
      -19.3823038397329                       1                       0       -552.208498233547                       0 
      -19.3322203672788                       1                       0       -552.433589062826                       0 
      -19.2821368948247                       1                       0       -552.658597866561                       0 
      -19.2320534223706                       1                       0        -552.88343141075                       0 
      -19.1819699499165                       1                       0       -553.107951118074                       0 
      -19.1318864774624                       1                       0       -553.332470825399                       0 
      -19.0818030050083                       1                       0       -553.556526502504                       0 
      -19.0317195325543                       1                       0       -553.780508203777                       0 
      -18.9816360601002                       1                       0         -554.0043105697                       0 
      -18.9315525876461                       1                       0       -554.227803174562                       0 
       -18.881469115192                       1                       0       -554.451295779424                       0 
      -18.8313856427379                       1                       0        -554.67429857461                       0 
      -18.7813021702838                       1                       0         -554.8972287186                       0 
      -18.7312186978297                       1                       0       -555.119984621994                       0 
      -18.6811352253756                       1                       0       -555.342450124394                       0 
      -18.6310517529215                       1                       0       -555.564915626793                       0 
      -18.5809682804674                       1                       0       -555.786929632069                       0 
      -18.5308848080134                       1                       0       -556.008881583238                       0 
      -18.4808013355593                       1                       0       -556.230655421797                       0 
      -18.4307178631052                       1                       0       -556.452142731375                       0 
      -18.3806343906511                       1                       0       -556.673630040954                       0 
       -18.330550918197                       1                       0       -556.894704981121                       0 
      -18.2804674457429                       1                       0       -557.115727649109                       0 
      -18.2303839732888                       1                       0       -557.336568332475                       0 
      -18.1803005008347                       1                       0       -557.557126358873                       0 
      -18.1302170283806                       1                       0       -557.777684385271                       0 
      -18.0801335559265                       1                       0       -557.997869985132                       0 
      -18.0300500834725                       1                       0       -558.218012279581                       0 
      -17.9799666110184                       1                       0       -558.437968717394                       0 
      -17.9298831385643                       1                       0       -558.657646370253                       0 
      -17.8797996661102                       1                       0       -558.877324023111                       0 
      -17.8297161936561                       1                       0       -559.096603673766                       0 
       -17.779632721202                       1                       0       -559.315841139855                       0 
      -17.7295492487479                       1                       0       -559.534878891577                       0 
      -17.6794657762938                       1                       0       -559.753627261256                       0 
      -17.6293823038397                       1                       0       -559.972375630934                       0 
      -17.5792988313856                       1                       0       -560.190722330186                       0 
      -17.5292153589316                       1                       0       -560.409030513095                       0 
      -17.4791318864775                       1                       0       -560.627145095341                       0 
      -17.4290484140234                       1                       0        -560.84498863666                       0 
      -17.3789649415693                       1                       0       -561.062832177979                       0 
      -17.3288814691152                       1                       0        -561.28022534302                       0 
      -17.2787979966611                       1                       0       -561.497579787928                       0 
       -17.228714524207                       1                       0       -561.714726366861                       0 
      -17.1786310517529                       1                       0       -561.931591715359                       0 
