                      0                  0.0076                       0       -824.280758856819                       0 
      0.050125313283208                  0.0076     0.00499348921393497       -826.750293383961   -0.000136695937716423 
      0.100250626566416                  0.0076      0.0100023879453961       -829.219601419676   -0.000273813708415306 
      0.150375939849624                  0.0076       0.012738675018562        -831.82904930447   -0.000240145092974099 
      0.200501253132832                  0.0076      0.0132922669750328       -834.574487117753    -3.952111864866E-005 
       0.25062656641604                  0.0076      0.0138240196022972       -837.301680730609    0.000157922293194586 
      0.300751879699248                  0.0076      0.0124215424777173       -838.578065050784    0.000152026700352773 
      0.350877192982456                  0.0076      0.0110190653531375        -839.85444937096    0.000146131107510961 
      0.401002506265664                  0.0076     0.00958717714900466       -841.945421707439    0.000157903472923564 
      0.451127819548872                  0.0076     0.00811093180726152       -844.792064682063    0.000186199439400363 
       0.50125313283208                  0.0076     0.00659729247135674       -847.696110893527    0.000217040214850966 
      0.551378446115288                  0.0076     0.00300108600260966       -852.834371584317    0.000369353837980168 
      0.601503759398496                  0.0076   -0.000595120466137414       -857.972632275106    0.000521667461109369 
      0.651629072681704                  0.0076    -0.00589693416252703       -863.681149506679    0.000669355943493304 
      0.701754385964912                  0.0076     -0.0127642890989953        -869.89252756119    0.000814687057314288 
       0.75187969924812                  0.0076      -0.019649520928099       -876.073331094641    0.000955117116177262 
      0.802005012531328                  0.0076     -0.0282636656059041       -881.467774233739    0.000984049690650789 
      0.852130325814536                  0.0076     -0.0368778102837092       -886.862217372836     0.00101298226512432 
      0.902255639097744                  0.0076     -0.0451270788907264       -890.558386940876    0.000989775591492212 
      0.952380952380952                  0.0076     -0.0531643977514043       -892.829690199022    0.000922603542323257 
       1.00250626566416                  0.0076     -0.0610624452411742       -894.877455250736    0.000854267020119711 
       1.05263157894737                  0.0076     -0.0671856109788904       -892.680312001989    0.000753470654770197 
       1.10275689223058                  0.0076     -0.0733087767166066       -890.483168753242    0.000652674289420683 
       1.15288220551378                  0.0076     -0.0782671802639358       -885.787295068448    0.000559093646836942 
       1.20300751879699                  0.0076     -0.0823528530918262       -879.098233547458    0.000470220369523663 
